kind,ref_idx,depth,objectRad,dist,center_frame,snr,duration,RickerDetector@MeanSubtract|T1|peak,RickerDetector@MeanSubtract|T1|frame,RickerDetector@MeanSubtract|joint|peak,RickerDetector@MeanSubtract|joint|frame,RickerDetector@MedianDivide|T1|peak,RickerDetector@MedianDivide|T1|frame,RickerDetector@MedianDivide|joint|peak,RickerDetector@MedianDivide|joint|frame,RickerDetector@HighPass|T1|peak,RickerDetector@HighPass|T1|frame,RickerDetector@HighPass|joint|peak,RickerDetector@HighPass|joint|frame,RickerDetector@Bandpass|T1|peak,RickerDetector@Bandpass|T1|frame,RickerDetector@Bandpass|joint|peak,RickerDetector@Bandpass|joint|frame,RickerDetector@Whiten|T1|peak,RickerDetector@Whiten|T1|frame,RickerDetector@Whiten|joint|peak,RickerDetector@Whiten|joint|frame,BoxDetector@MeanSubtract|T1|peak,BoxDetector@MeanSubtract|T1|frame,BoxDetector@MeanSubtract|joint|peak,BoxDetector@MeanSubtract|joint|frame,BoxDetector@MedianDivide|T1|peak,BoxDetector@MedianDivide|T1|frame,BoxDetector@MedianDivide|joint|peak,BoxDetector@MedianDivide|joint|frame,BoxDetector@HighPass|T1|peak,BoxDetector@HighPass|T1|frame,BoxDetector@HighPass|joint|peak,BoxDetector@HighPass|joint|frame,BoxDetector@Bandpass|T1|peak,BoxDetector@Bandpass|T1|frame,BoxDetector@Bandpass|joint|peak,BoxDetector@Bandpass|joint|frame,BoxDetector@Whiten|T1|peak,BoxDetector@Whiten|T1|frame,BoxDetector@Whiten|joint|peak,BoxDetector@Whiten|joint|frame,MultiWidthRickerDetector@MeanSubtract|T1|peak,MultiWidthRickerDetector@MeanSubtract|T1|frame,MultiWidthRickerDetector@MeanSubtract|joint|peak,MultiWidthRickerDetector@MeanSubtract|joint|frame,MultiWidthRickerDetector@MedianDivide|T1|peak,MultiWidthRickerDetector@MedianDivide|T1|frame,MultiWidthRickerDetector@MedianDivide|joint|peak,MultiWidthRickerDetector@MedianDivide|joint|frame,MultiWidthRickerDetector@HighPass|T1|peak,MultiWidthRickerDetector@HighPass|T1|frame,MultiWidthRickerDetector@HighPass|joint|peak,MultiWidthRickerDetector@HighPass|joint|frame,MultiWidthRickerDetector@Bandpass|T1|peak,MultiWidthRickerDetector@Bandpass|T1|frame,MultiWidthRickerDetector@Bandpass|joint|peak,MultiWidthRickerDetector@Bandpass|joint|frame,MultiWidthRickerDetector@Whiten|T1|peak,MultiWidthRickerDetector@Whiten|T1|frame,MultiWidthRickerDetector@Whiten|joint|peak,MultiWidthRickerDetector@Whiten|joint|frame,FresnelMatchedFilterDetector@MeanSubtract|T1|peak,FresnelMatchedFilterDetector@MeanSubtract|T1|frame,FresnelMatchedFilterDetector@MeanSubtract|joint|peak,FresnelMatchedFilterDetector@MeanSubtract|joint|frame,FresnelMatchedFilterDetector@MedianDivide|T1|peak,FresnelMatchedFilterDetector@MedianDivide|T1|frame,FresnelMatchedFilterDetector@MedianDivide|joint|peak,FresnelMatchedFilterDetector@MedianDivide|joint|frame,FresnelMatchedFilterDetector@HighPass|T1|peak,FresnelMatchedFilterDetector@HighPass|T1|frame,FresnelMatchedFilterDetector@HighPass|joint|peak,FresnelMatchedFilterDetector@HighPass|joint|frame,FresnelMatchedFilterDetector@Bandpass|T1|peak,FresnelMatchedFilterDetector@Bandpass|T1|frame,FresnelMatchedFilterDetector@Bandpass|joint|peak,FresnelMatchedFilterDetector@Bandpass|joint|frame,FresnelMatchedFilterDetector@Whiten|T1|peak,FresnelMatchedFilterDetector@Whiten|T1|frame,FresnelMatchedFilterDetector@Whiten|joint|peak,FresnelMatchedFilterDetector@Whiten|joint|frame,NormalizedSNRDetector@MeanSubtract|T1|peak,NormalizedSNRDetector@MeanSubtract|T1|frame,NormalizedSNRDetector@MeanSubtract|joint|peak,NormalizedSNRDetector@MeanSubtract|joint|frame,NormalizedSNRDetector@MedianDivide|T1|peak,NormalizedSNRDetector@MedianDivide|T1|frame,NormalizedSNRDetector@MedianDivide|joint|peak,NormalizedSNRDetector@MedianDivide|joint|frame,NormalizedSNRDetector@HighPass|T1|peak,NormalizedSNRDetector@HighPass|T1|frame,NormalizedSNRDetector@HighPass|joint|peak,NormalizedSNRDetector@HighPass|joint|frame,NormalizedSNRDetector@Bandpass|T1|peak,NormalizedSNRDetector@Bandpass|T1|frame,NormalizedSNRDetector@Bandpass|joint|peak,NormalizedSNRDetector@Bandpass|joint|frame,NormalizedSNRDetector@Whiten|T1|peak,NormalizedSNRDetector@Whiten|T1|frame,NormalizedSNRDetector@Whiten|joint|peak,NormalizedSNRDetector@Whiten|joint|frame
inject,261,0.7693724280779155,1823.9434033212149,38.359493927687836,281,6.518293290798084,32.0,10.543829020135718,280,10.543829020135718,280,12.505909396001083,280,12.505909396001083,280,11.042058349032702,280,11.042058349032702,280,10.302807664385192,280,10.302807664385192,280,0.9173969811358696,232,0.9173969811358696,232,10.831068011788362,281,10.831068011788362,281,13.10029733995628,281,13.10029733995628,281,10.516053548770579,281,10.516053548770579,281,10.069752191756187,281,10.069752191756187,281,0.9498698090729895,275,0.9498698090729895,275,10.961115784197071,281,10.961115784197071,281,13.012733309868267,281,13.012733309868267,281,11.384790968448746,281,11.384790968448746,281,12.054754534407593,281,12.054754534407593,281,1.0007170477959113,249,1.0007170477959113,249,11.040467750292912,281,11.040467750292912,281,13.344919460308486,281,13.344919460308486,281,10.734655341680089,281,10.734655341680089,281,10.375918869604945,281,10.375918869604945,281,0.9746518439736933,249,0.9746518439736933,249,4.980642577539221,280,4.980642577539221,280,6.021236403232378,280,6.021236403232378,280,4.884230542957869,280,4.884230542957869,280,4.855293208368984,282,4.855293208368984,282,0.4971916847962536,1797,0.4971916847962536,1797
inject,487,0.15965699483583018,492.2810598673673,37.966375779079634,2144,5.019512981820398,32.0,5.442241708015871,2066,5.442241708015871,2066,5.370447876120799,2066,5.370447876120799,2066,5.62503223484351,2066,5.62503223484351,2066,4.897470359748349,2066,4.897470359748349,2066,0.5397427957763415,2018,0.5397427957763415,2018,4.850092574189906,2066,4.850092574189906,2066,4.7537533432637975,2066,4.7537533432637975,2066,4.563096031504381,2066,4.563096031504381,2066,3.8969764384344066,2147,3.8969764384344066,2147,0.39630736409457856,2060,0.39630736409457856,2060,5.632772436602197,2066,5.632772436602197,2066,5.59551587114752,2066,5.59551587114752,2066,5.75790751536279,2066,5.75790751536279,2066,4.897470359748349,2066,4.897470359748349,2066,0.5523893415809608,2010,0.5523893415809608,2010,5.318479330465988,2067,5.318479330465988,2067,5.195158258247687,2067,5.195158258247687,2067,4.829707474255316,2066,4.829707474255316,2066,5.869357228064872,4,5.869357228064872,4,0.4495540614575918,2034,0.4495540614575918,2034,3.4298764023232375,359,3.4298764023232375,359,3.537025614824792,359,3.537025614824792,359,3.230630337488163,359,3.230630337488163,359,2.994850441179471,1995,2.994850441179471,1995,0.47254292776018963,359,0.47254292776018963,359
inject,1284,0.11464642767080202,553.2853633942283,40.8999355097885,1717,1.6029991000174593,32.0,3.2307836851448326,1016,3.2307836851448326,1016,3.2651258706044026,1015,3.2651258706044026,1015,3.5340697065379403,1872,3.5340697065379403,1872,3.6886400853811048,1872,3.6886400853811048,1872,0.34674243855847275,967,0.34674243855847275,967,3.279101771776684,1017,3.279101771776684,1017,3.4086607498553287,1017,3.4086607498553287,1017,3.562309564283888,1286,3.562309564283888,1286,3.841496459363707,1286,3.841496459363707,1286,0.34784515531363447,1541,0.34784515531363447,1541,4.246649167578013,1413,4.246649167578013,1413,4.101497126568526,1413,4.101497126568526,1413,4.151915501371184,1413,4.151915501371184,1413,4.739575229487025,1413,4.739575229487025,1413,0.44490950422772807,11,0.44490950422772807,11,3.4609508349641915,156,3.4609508349641915,156,3.91462612942858,640,3.91462612942858,640,3.981032763360386,1285,3.981032763360386,1285,4.54735777037518,1285,4.54735777037518,1285,0.4001022415511685,901,0.4001022415511685,901,3.2655383168581467,204,3.2655383168581467,204,3.3503126590597048,204,3.3503126590597048,204,3.3190951513462537,2051,3.3190951513462537,2051,2.9677924081294877,857,2.9677924081294877,857,0.4225879630359252,204,0.4225879630359252,204
inject,1207,0.005814844675424813,1479.1695938995063,33.43617456803319,660,6.395322099330797,33.0,4.842976483184261,1466,4.842976483184261,1466,5.308727490497859,1466,5.308727490497859,1466,5.255869341525021,307,5.255869341525021,307,5.112578666802532,307,5.112578666802532,307,0.48219052728357975,259,0.48219052728357975,259,6.017706043700736,1466,6.017706043700736,1466,7.016030163115288,1466,7.016030163115288,1466,5.037379212304551,1466,5.037379212304551,1466,4.642324309646281,2090,4.642324309646281,2090,0.5296303786006864,1460,0.5296303786006864,1460,5.584592360203203,1254,5.584592360203203,1254,6.00223458481203,1254,6.00223458481203,1254,5.698357817886243,1254,5.698357817886243,1254,6.548496997079144,1254,6.548496997079144,1254,0.6575897146927162,1238,0.6575897146927162,1238,6.4193020622267465,1466,6.4193020622267465,1466,7.362360830074184,1466,7.362360830074184,1466,5.749505817242445,1466,5.749505817242445,1466,5.680946962954987,1255,5.680946962954987,1255,0.6264616387032743,599,0.6264616387032743,599,4.265698169093889,1467,4.265698169093889,1467,4.85769318311635,1467,4.85769318311635,1467,4.1023431281331675,1254,4.1023431281331675,1254,4.775675272463723,1254,4.775675272463723,1254,0.5000410716789192,633,0.5000410716789192,633
inject,933,0.1608131650327379,1110.3880191131866,36.46988093128693,1737,5.053642620556019,32.0,3.741100194206763,713,3.741100194206763,713,3.8167846258726588,713,3.8167846258726588,713,4.2690184746137465,1329,4.2690184746137465,1329,3.7576205697663285,756,3.7576205697663285,756,0.36454786114364507,1281,0.36454786114364507,1281,4.0225635789291765,1378,4.0225635789291765,1378,3.771442362251467,1378,3.771442362251467,1378,3.780658910417624,1918,3.780658910417624,1918,3.9833840539114655,1132,3.9833840539114655,1132,0.3889932087203809,1372,0.3889932087203809,1372,4.660717395468269,711,4.660717395468269,711,4.715428198352836,711,4.715428198352836,711,4.441532451598335,1329,4.441532451598335,1329,5.151628219622123,1132,5.151628219622123,1132,0.5112575268774144,2346,0.5112575268774144,2346,5.5330247461787705,1435,5.5330247461787705,1435,5.587843694929196,1435,5.587843694929196,1435,4.216640553461884,327,4.216640553461884,327,4.6326279273875794,1132,4.6326279273875794,1132,0.47985768899849135,2317,0.47985768899849135,2317,3.6019629474718444,700,3.6019629474718444,700,3.6551469195684465,700,3.6551469195684465,700,3.3867046802207477,700,3.3867046802207477,700,3.0824851042054076,1827,3.0824851042054076,1827,0.49161598283462365,700,0.49161598283462365,700
inject,284,0.5845088764450468,1911.0677596969692,34.66089389629264,959,5.491124511749067,33.0,4.311059460272765,958,4.311059460272765,958,4.096372646050763,958,4.096372646050763,958,4.226649723036871,277,4.226649723036871,277,3.8997923997184816,1690,3.8997923997184816,1690,0.37175294887937166,228,0.37175294887937166,228,6.403382905914667,959,6.403382905914667,959,6.023232699000738,959,6.023232699000738,959,5.355217974985944,959,5.355217974985944,959,4.407327117816828,39,4.407327117816828,39,0.5341800912225783,953,0.5341800912225783,953,5.8355065442343905,957,5.8355065442343905,957,5.486807631547385,957,5.486807631547385,957,5.249559544677262,959,5.249559544677262,959,5.7827586797517805,959,5.7827586797517805,959,0.5556325139188979,943,0.5556325139188979,943,6.594660240422591,959,6.594660240422591,959,6.209070113670814,959,6.209070113670814,959,5.878405800339595,959,5.878405800339595,959,5.712527137549454,959,5.712527137549454,959,0.6143957553893402,927,0.6143957553893402,927,4.0285067327189195,959,4.0285067327189195,959,3.7974515008511185,959,3.7974515008511185,959,3.6632477938209425,959,3.6632477938209425,959,3.578148433774355,959,3.578148433774355,959,0.47021241496742755,399,0.47021241496742755,399
inject,1006,0.12893341707306405,1557.792348210684,41.379475102501054,1337,1.7485547807564468,32.0,4.1567845889081685,1121,4.1567845889081685,1121,4.093765126999636,1121,4.093765126999636,1121,4.742437718221204,1121,4.742437718221204,1121,4.6470963969261465,1121,4.6470963969261465,1121,0.37503536639162943,1073,0.37503536639162943,1073,4.546039172449578,1122,4.546039172449578,1122,4.667144018226796,1122,4.667144018226796,1122,4.739460928932535,1122,4.739460928932535,1122,4.580139175010504,1122,4.580139175010504,1122,0.46899034120099137,1116,0.46899034120099137,1116,4.318961468089052,1121,4.318961468089052,1121,4.232894713550237,1121,4.232894713550237,1121,4.8004147372013835,1121,4.8004147372013835,1121,5.00698817829693,1122,5.00698817829693,1122,0.4572460606936671,1006,0.4572460606936671,1006,4.585940109678482,1030,4.585940109678482,1030,4.763279105385815,723,4.763279105385815,723,4.377741971187392,1122,4.377741971187392,1122,4.428092179713305,1121,4.428092179713305,1121,0.4924192327911318,1850,0.4924192327911318,1850,3.4145311587816294,1119,3.4145311587816294,1119,3.470840016253753,242,3.470840016253753,242,3.5164344998875343,1119,3.5164344998875343,1119,3.0217136243933047,1069,3.0217136243933047,1069,0.44617658300143515,1119,0.44617658300143515,1119
inject,1055,0.20216337284315233,1209.0954567174044,40.81625062015653,951,4.472418838706623,32.0,6.31274780653575,565,6.31274780653575,565,6.324750735933253,565,6.324750735933253,565,6.943468927156583,565,6.943468927156583,565,6.468427456920534,565,6.468427456920534,565,0.5038106797723588,517,0.5038106797723588,517,5.190092172112371,564,5.190092172112371,564,5.191718388588879,564,5.191718388588879,564,5.4453364200918815,564,5.4453364200918815,564,5.0500251504652605,564,5.0500251504652605,564,0.41661685733978715,558,0.41661685733978715,558,6.31274780653575,565,6.31274780653575,565,6.324750735933253,565,6.324750735933253,565,6.943468927156583,565,6.943468927156583,565,6.468427456920534,565,6.468427456920534,565,0.5038106797723588,517,0.5038106797723588,517,5.67399759616343,1143,5.67399759616343,1143,6.038147635238075,1143,6.038147635238075,1143,5.718435519742159,565,5.718435519742159,565,5.185335900238905,565,5.185335900238905,565,0.4557969285573795,170,0.4557969285573795,170,3.01047823035912,1119,3.01047823035912,1119,3.43279975361974,2355,3.43279975361974,2355,3.260768379471837,1119,3.260768379471837,1119,3.122971374346783,1432,3.122971374346783,1432,0.414619058007021,733,0.414619058007021,733
inject,788,0.14594583927584837,1009.9528582810623,38.591966742989456,824,1.698292815507071,32.0,4.39557273316583,2390,4.39557273316583,2390,3.803962157170123,1660,3.803962157170123,1660,4.933914260681867,1660,4.933914260681867,1660,6.039467505543729,2392,6.039467505543729,2392,0.43780241446634627,1612,0.43780241446634627,1612,5.382669641441766,2392,5.382669641441766,2392,4.386563140061053,2392,4.386563140061053,2392,3.458331054921288,1660,3.458331054921288,1660,5.708610211114449,2392,5.708610211114449,2392,0.5331425554227243,2386,0.5331425554227243,2386,4.406178945431879,2391,4.406178945431879,2391,4.522257541947436,786,4.522257541947436,786,5.020159406785767,1661,5.020159406785767,1661,6.039467505543729,2392,6.039467505543729,2392,0.5025576276138455,771,0.5025576276138455,771,5.579679358907153,2390,5.579679358907153,2390,4.711105560321538,925,4.711105560321538,925,3.8066736543680446,1660,3.8066736543680446,1660,5.679916362450399,2392,5.679916362450399,2392,0.551039720421702,2359,0.551039720421702,2359,3.963356699132678,2389,3.963356699132678,2389,3.663585088145298,787,3.663585088145298,787,3.395251173389585,787,3.395251173389585,787,3.613931680374617,787,3.613931680374617,787,0.42422644233611745,2389,0.42422644233611745,2389
inject,385,0.12755017080262743,1428.1271536660074,44.49630819121424,807,5.08897817330798,32.0,4.114245117888234,1125,4.114245117888234,1125,4.443583862783789,1125,4.443583862783789,1125,4.106552083533351,1470,4.106552083533351,1470,4.053031123879009,2012,4.053031123879009,2012,0.41244852734967463,1965,0.41244852734967463,1965,4.719483276791031,663,4.719483276791031,663,5.266673894587777,663,5.266673894587777,663,3.58377926319599,1123,3.58377926319599,1123,3.2116273839524974,312,3.2116273839524974,312,0.4197656767805451,657,0.4197656767805451,657,5.040495386687263,549,5.040495386687263,549,5.322895479394398,549,5.322895479394398,549,4.474753730761492,1469,4.474753730761492,1469,4.521356025144293,989,4.521356025144293,989,0.43226050217813805,1404,0.43226050217813805,1404,5.203329709016916,1458,5.203329709016916,1458,5.518631810424306,1023,5.518631810424306,1023,4.155150836979408,1126,4.155150836979408,1126,4.316868959506935,1592,4.316868959506935,1592,0.4882231015998748,2052,0.4882231015998748,2052,3.4338638755797395,1012,3.4338638755797395,1012,3.7968038246970948,1012,3.7968038246970948,1012,3.3178339613789802,1805,3.3178339613789802,1805,3.732591590028416,1473,3.732591590028416,1473,0.39301604135890933,19,0.39301604135890933,19
inject,572,0.23809915815400517,806.3194280224637,35.971956188774755,387,1.5482548106038097,32.0,4.287123340283324,1791,4.287123340283324,1791,5.982777639260447,744,5.982777639260447,744,4.413639916765161,1791,4.413639916765161,1791,4.084475668291504,744,4.084475668291504,744,0.47462464762129497,696,0.47462464762129497,696,5.062351519704061,1789,5.062351519704061,1789,5.751930594521169,1789,5.751930594521169,1789,4.116884496468844,1789,4.116884496468844,1789,3.559960499417069,1667,3.559960499417069,1667,0.5609590830365183,1783,0.5609590830365183,1783,4.967922293771014,1791,4.967922293771014,1791,5.982777639260447,744,5.982777639260447,744,4.826969478955856,1791,4.826969478955856,1791,4.440585630458371,51,4.440585630458371,51,0.5340541345816724,1719,0.5340541345816724,1719,5.427865974029903,1791,5.427865974029903,1791,6.9214215948625135,744,6.9214215948625135,744,4.21936048347537,1792,4.21936048347537,1792,4.736437693169528,485,4.736437693169528,485,0.5622268963523752,1759,0.5622268963523752,1759,3.2175932174759243,1788,3.2175932174759243,1788,4.665760208142854,745,4.665760208142854,745,3.182000459209529,1752,3.182000459209529,1752,3.8012066351931324,1752,3.8012066351931324,1752,0.439791062732747,1854,0.439791062732747,1854
inject,740,0.027793489953073958,527.2246031670784,37.07448176842257,1509,4.521591588427596,32.0,4.412058034085315,1342,4.412058034085315,1342,4.639327561183219,213,4.639327561183219,213,4.851768663454106,884,4.851768663454106,884,4.511087529358135,884,4.511087529358135,884,0.4165095400963988,165,0.4165095400963988,165,4.395511010942962,1341,4.395511010942962,1341,4.753325534524157,728,4.753325534524157,728,3.997461445069966,884,3.997461445069966,884,3.575695091392731,884,3.575695091392731,884,0.43468217612007315,722,0.43468217612007315,722,5.467365193838037,1343,5.467365193838037,1343,5.471257417309421,1343,5.471257417309421,1343,5.194376526964141,1343,5.194376526964141,1343,5.059282266202054,1541,5.059282266202054,1541,0.48479743906677764,1271,0.48479743906677764,1271,5.7249094692162865,1344,5.7249094692162865,1344,5.668219648593337,730,5.668219648593337,730,3.980598229135939,1541,3.980598229135939,1541,4.619994190848081,1541,4.619994190848081,1541,0.4867112722756453,698,0.4867112722756453,698,2.8043441644044265,1749,2.8043441644044265,1749,2.9664181897419537,763,2.9664181897419537,763,2.9084192954230224,1749,2.9084192954230224,1749,3.101882330081946,763,3.101882330081946,763,0.42704938113612984,919,0.42704938113612984,919
inject,1140,0.41309947671975955,751.4573238994453,35.1914412434921,2078,1.127271113348806,33.0,4.085621451290991,1841,4.085621451290991,1841,5.4398757816709695,1841,5.4398757816709695,1841,4.798977821863304,1841,4.798977821863304,1841,4.30721977389535,1841,4.30721977389535,1841,0.3661707131122898,1794,0.3661707131122898,1794,3.9924875300722844,1804,3.9924875300722844,1804,5.029686559056639,1804,5.029686559056639,1804,3.8074302838448264,1804,3.8074302838448264,1804,3.3493448451914225,1839,3.3493448451914225,1839,0.388521920179966,1798,0.388521920179966,1798,5.017992767206197,1802,5.017992767206197,1802,6.640447008401206,1802,6.640447008401206,1802,5.133758845028372,1841,5.133758845028372,1841,4.489972624374954,1841,4.489972624374954,1841,0.44069064849785655,1722,0.44069064849785655,1722,4.152480864392311,1800,4.152480864392311,1800,6.045648593122322,1824,6.045648593122322,1824,3.8611596303794276,1869,3.8611596303794276,1869,3.796592596323235,1869,3.796592596323235,1869,0.42890913244566553,1265,0.42890913244566553,1265,3.1395338737208753,544,3.1395338737208753,544,3.9771441389582254,1801,3.9771441389582254,1801,3.2045146766145787,258,3.2045146766145787,258,2.844938592706793,1969,2.844938592706793,1969,0.4007335380876141,544,0.4007335380876141,544
inject,1160,0.02077135411424591,405.94750968252504,43.016277003972235,1406,2.872458265196841,32.0,3.794705680390754,1092,3.794705680390754,1092,3.7849945446468922,1092,3.7849945446468922,1092,4.063988423838192,1092,4.063988423838192,1092,3.7304871580490353,2154,3.7304871580490353,2154,0.37383171606765697,1043,0.37383171606765697,1043,3.7740743561052414,1635,3.7740743561052414,1635,4.0699887473068594,86,4.0699887473068594,86,3.3837252644317535,1090,3.3837252644317535,1090,3.599202901964048,2155,3.599202901964048,2155,0.42514581783171573,80,0.42514581783171573,80,4.644714746339428,84,4.644714746339428,84,5.161886676217464,84,5.161886676217464,84,4.657543390620646,1092,4.657543390620646,1092,4.615999789692891,2154,4.615999789692891,2154,0.47950657737038327,2387,0.47950657737038327,2387,4.505088124154279,84,4.505088124154279,84,4.899449739760053,84,4.899449739760053,84,3.6286885385953673,1093,3.6286885385953673,1093,4.222286151195481,2282,4.222286151195481,2282,0.487876252712616,2311,0.487876252712616,2311,2.9247341030612324,1879,2.9247341030612324,1879,3.0541903594291426,85,3.0541903594291426,85,3.2733371565654203,461,3.2733371565654203,461,3.0941697458289803,978,3.0941697458289803,978,0.3811700989402251,1879,0.3811700989402251,1879
inject,175,0.0371883334032419,451.8581871974224,43.31965062876615,1571,3.7762805342789747,32.0,4.728045029655048,122,4.728045029655048,122,4.393901207671872,122,4.393901207671872,122,5.156551717396843,122,5.156551717396843,122,4.875771999124427,122,4.875771999124427,122,0.4390448017803131,74,0.4390448017803131,74,3.9765447411610633,1573,3.9765447411610633,1573,3.918054624576004,122,3.918054624576004,122,3.969832013714623,123,3.969832013714623,123,3.8225830324062593,123,3.8225830324062593,123,0.39721572127070576,1671,0.39721572127070576,1671,5.109354530554158,257,5.109354530554158,257,4.936267456397052,257,4.936267456397052,257,5.156551717396843,122,5.156551717396843,122,4.875771999124427,122,4.875771999124427,122,0.4390448017803131,74,0.4390448017803131,74,4.735501986669299,587,4.735501986669299,587,4.480528508950419,302,4.480528508950419,302,4.206331048256007,123,4.206331048256007,123,3.939829750687714,122,3.939829750687714,122,0.4455758579503695,555,0.4455758579503695,555,2.900444562258608,121,2.900444562258608,121,2.7884395225818994,121,2.7884395225818994,121,2.8980985839354414,1463,2.8980985839354414,1463,2.743078277623875,1533,2.743078277623875,1533,0.3918823861535083,1463,0.3918823861535083,1463
inject,711,0.0829567909519553,887.1453223421179,42.98028563664334,2069,6.572233053156959,32.0,4.922210342813881,2104,4.922210342813881,2104,5.149742529784501,2104,5.149742529784501,2104,5.378375980393766,2104,5.378375980393766,2104,4.757990706407638,1300,4.757990706407638,1300,0.40549296555949643,1252,0.40549296555949643,1252,4.956737857063663,1301,4.956737857063663,1301,5.238961297033272,2103,5.238961297033272,2103,4.104695369004451,2263,4.104695369004451,2263,4.088683045630387,1301,4.088683045630387,1301,0.4915384549763064,2257,0.4915384549763064,2257,5.476433487979806,2104,5.476433487979806,2104,5.792347261876052,2104,5.792347261876052,2104,5.813407770666994,2104,5.813407770666994,2104,5.139938455634869,1300,5.139938455634869,1300,0.4680882942367172,2274,0.4680882942367172,2274,5.746579964302926,2105,5.746579964302926,2105,6.524127965060693,2105,6.524127965060693,2105,4.739734100464178,2105,4.739734100464178,2105,4.328828494091392,1300,4.328828494091392,1300,0.4787021430235945,1657,0.4787021430235945,1657,3.3140565845805643,1298,3.3140565845805643,1298,3.3918501602643167,2104,3.3918501602643167,2104,3.007953247644403,1298,3.007953247644403,1298,3.367024008428798,150,3.367024008428798,150,0.39770769076769147,2080,0.39770769076769147,2080
inject,287,0.7370940953541523,1284.9805810076505,35.45382842553604,745,0.9133607497601324,33.0,3.593972096901333,483,3.593972096901333,483,5.435813970463166,809,5.435813970463166,809,3.8192125190119364,483,3.8192125190119364,483,3.3187635744014545,1480,3.3187635744014545,1480,0.38570131258478857,435,0.38570131258478857,435,4.106800485214535,808,4.106800485214535,808,7.669081703983925,808,7.669081703983925,808,3.503420503165545,481,3.503420503165545,481,3.4459631751183486,268,3.4459631751183486,268,0.4477649669531655,802,0.4477649669531655,802,3.9452061621550554,483,3.9452061621550554,483,6.486039212976508,808,6.486039212976508,808,4.085638537964139,484,4.085638537964139,484,4.273177651515139,1360,4.273177651515139,1360,0.4578792340446717,901,0.4578792340446717,901,4.163223302974917,809,4.163223302974917,809,7.8443446159132,809,7.8443446159132,809,3.9145829037999222,2158,3.9145829037999222,2158,4.65686308070882,2158,4.65686308070882,2158,0.48858365130905046,2126,0.48858365130905046,2126,3.2474553422383337,227,3.2474553422383337,227,5.3071429964371015,713,5.3071429964371015,713,3.2669993837162625,1360,3.2669993837162625,1360,4.103794339202119,1360,4.103794339202119,1360,0.41162298554251764,909,0.41162298554251764,909
inject,80,0.24045903462525975,1550.891113921643,34.01790189207584,1545,5.5682024400290855,33.0,4.881738598382431,882,4.881738598382431,882,4.728277344241829,1622,4.728277344241829,1622,5.591765858894436,1622,5.591765858894436,1622,4.871669629510485,1622,4.871669629510485,1622,0.37562395540249277,834,0.37562395540249277,834,4.710277447034621,1593,4.710277447034621,1593,4.8549905500835875,1593,4.8549905500835875,1593,4.648927684260645,1622,4.648927684260645,1622,4.128961728275486,1082,4.128961728275486,1082,0.4366799083594795,2164,0.4366799083594795,2164,5.048018250024548,1622,5.048018250024548,1622,5.0348100453352265,1622,5.0348100453352265,1622,5.916698238037911,1623,5.916698238037911,1623,5.529195425994678,1081,5.529195425994678,1081,0.48161412245182594,981,0.48161412245182594,981,6.337492302284083,1862,6.337492302284083,1862,6.273853912152276,1862,6.273853912152276,1862,4.515893202256858,882,4.515893202256858,882,4.5888502896459284,1082,4.5888502896459284,1082,0.4988545292305096,2,0.4988545292305096,2,3.0282200469638583,36,3.0282200469638583,36,3.0715968508228,1619,3.0715968508228,1619,3.166011990751689,1301,3.166011990751689,1301,3.470044174341781,1301,3.470044174341781,1301,0.45876546204221896,989,0.45876546204221896,989
inject,1274,0.2023126410996231,417.9245700216961,41.3260290880452,1684,4.167080522303726,32.0,3.998078494928175,1121,3.998078494928175,1121,4.115444501432649,1121,4.115444501432649,1121,4.073075261382624,159,4.073075261382624,159,3.8379699073212223,88,3.8379699073212223,88,0.3740966262275167,40,0.3740966262275167,40,4.510892986414543,88,4.510892986414543,88,4.577792909781745,88,4.577792909781745,88,3.870439879472023,88,3.870439879472023,88,3.6334375714596945,88,3.6334375714596945,88,0.4799198803015848,82,0.4799198803015848,82,4.609407859226592,1120,4.609407859226592,1120,4.767653233409848,1120,4.767653233409848,1120,4.553869610772146,160,4.553869610772146,160,4.632780710939995,1421,4.632780710939995,1421,0.4723747104287537,159,0.4723747104287537,159,5.522732990029021,1604,5.522732990029021,1604,5.28298823786044,1604,5.28298823786044,1604,4.035438003039504,1421,4.035438003039504,1421,4.579014973069512,1421,4.579014973069512,1421,0.4685429171022463,1571,0.4685429171022463,1571,3.4352664277874934,1443,3.4352664277874934,1443,3.5573211230854027,183,3.5573211230854027,183,3.51241132762669,1443,3.51241132762669,1443,3.7861569885939814,1422,3.7861569885939814,1422,0.42558899317999244,1422,0.42558899317999244,1422
