kind,ref_idx,depth,objectRad,dist,center_frame,RickerDetector|Green|peak,RickerDetector|Green|frame,RickerDetector|joint|peak,RickerDetector|joint|frame,BoxDetector|Green|peak,BoxDetector|Green|frame,BoxDetector|joint|peak,BoxDetector|joint|frame,MultiWidthRickerDetector|Green|peak,MultiWidthRickerDetector|Green|frame,MultiWidthRickerDetector|joint|peak,MultiWidthRickerDetector|joint|frame,FresnelMatchedFilterDetector|Green|peak,FresnelMatchedFilterDetector|Green|frame,FresnelMatchedFilterDetector|joint|peak,FresnelMatchedFilterDetector|joint|frame,NormalizedSNRDetector|Green|peak,NormalizedSNRDetector|Green|frame,NormalizedSNRDetector|joint|peak,NormalizedSNRDetector|joint|frame
null,678,,,,-1,2.602647000221055,966,2.602647000221055,966,3.154140287124686,967,3.154140287124686,967,3.534857065275884,678,3.534857065275884,678,3.788514481047763,18,3.788514481047763,18,1.3428381116321308,178,1.3428381116321308,178
null,141,,,,-1,3.3730494780110116,1302,3.3730494780110116,1302,3.956249914853353,2078,3.956249914853353,2078,3.4768725054143745,1302,3.4768725054143745,1302,4.293323750904057,1303,4.293323750904057,1303,1.8977853874564181,275,1.8977853874564181,275
null,144,,,,-1,3.445397511604977,1594,3.445397511604977,1594,4.18582257882849,736,4.18582257882849,736,3.7878399822258495,733,3.7878399822258495,733,4.845651541448283,1595,4.845651541448283,1595,0.7149333883914024,738,0.7149333883914024,738
null,875,,,,-1,3.335374344902471,631,3.335374344902471,631,3.841665064123651,951,3.841665064123651,951,3.9313769207905582,1404,3.9313769207905582,1404,4.8578801715973094,629,4.8578801715973094,629,21.675483583251925,901,21.675483583251925,901
null,1031,,,,-1,2.9981080466671806,998,2.9981080466671806,998,3.311940434930863,707,3.311940434930863,707,3.686330800361556,31,3.686330800361556,31,5.223412508731854,2247,5.223412508731854,2247,3.4072603085805997,31,3.4072603085805997,31
null,655,,,,-1,2.7049668396737507,346,2.7049668396737507,346,3.036337903041317,1845,3.036337903041317,1845,3.740279746947538,347,3.740279746947538,347,4.174623907760957,1962,4.174623907760957,1962,48714874.50666724,26,48714874.50666724,26
null,870,,,,-1,3.3947502972638754,1353,3.3947502972638754,1353,3.7803273365557932,2000,3.7803273365557932,2000,3.6638782558528606,39,3.6638782558528606,39,4.720411519847155,37,4.720411519847155,37,2.87339435434381,2219,2.87339435434381,2219
null,1045,,,,-1,3.9289771780116047,360,3.9289771780116047,360,3.1417822477729276,2206,3.1417822477729276,2206,4.595928438126974,361,4.595928438126974,361,5.484609049047891,361,5.484609049047891,361,1.8889277204216655,2052,1.8889277204216655,2052
null,1103,,,,-1,3.602319335403323,875,3.602319335403323,875,3.7722511745756155,955,3.7722511745756155,955,3.8075775223989305,979,3.8075775223989305,979,4.899022700488236,979,4.899022700488236,979,1.086255561436962,1590,1.086255561436962,1590
null,255,,,,-1,2.71759175566449,1320,2.71759175566449,1320,3.163531276756903,977,3.163531276756903,977,3.283943625859975,777,3.283943625859975,777,4.547267101045358,1323,4.547267101045358,1323,0.8830760924248087,1294,0.8830760924248087,1294
null,278,,,,-1,2.9399789585191276,802,2.9399789585191276,802,2.93357041356824,937,2.93357041356824,937,3.979892649115497,802,3.979892649115497,802,5.024276548103099,1280,5.024276548103099,1280,16.183580455545446,863,16.183580455545446,863
null,256,,,,-1,3.27193011719687,1008,3.27193011719687,1008,3.717031462438252,330,3.717031462438252,330,3.346297204039295,329,3.346297204039295,329,4.234390050715407,330,4.234390050715407,330,27.94982743918546,2025,27.94982743918546,2025
null,488,,,,-1,2.9645137241458333,2337,2.9645137241458333,2337,3.6779538541458225,619,3.6779538541458225,619,4.124734140460247,1412,4.124734140460247,1412,3.9582376193896165,559,3.9582376193896165,559,7.150865353847599,2385,7.150865353847599,2385
null,1223,,,,-1,3.4099873961730744,1885,3.4099873961730744,1885,3.5637365956719216,1855,3.5637365956719216,1855,4.928102640038278,268,4.928102640038278,268,4.536013017852119,1869,4.536013017852119,1869,1.2568293427784492,1397,1.2568293427784492,1397
null,937,,,,-1,2.986193161166455,478,2.986193161166455,478,3.4429720042194414,1373,3.4429720042194414,1373,3.981309620161569,1299,3.981309620161569,1299,4.868754884737096,1336,4.868754884737096,1336,1.8885820326790337,2285,1.8885820326790337,2285
null,290,,,,-1,3.6434981733081417,2372,3.6434981733081417,2372,3.0754621313750854,2127,3.0754621313750854,2127,3.8801354388415863,1566,3.8801354388415863,1566,4.569711005540466,2126,4.569711005540466,2126,0.4966708025838907,2372,0.4966708025838907,2372
null,1219,,,,-1,3.3797140267371777,1932,3.3797140267371777,1932,3.5910023079164923,1934,3.5910023079164923,1934,4.376442380697422,753,4.376442380697422,753,4.307081478318384,8,4.307081478318384,8,1.4901748768600536,753,1.4901748768600536,753
null,577,,,,-1,3.7537594893484107,699,3.7537594893484107,699,3.1773973847110204,2178,3.1773973847110204,2178,3.7537594893484107,699,3.7537594893484107,699,4.439279461249594,701,4.439279461249594,701,1.207031103374414,1834,1.207031103374414,1834
null,987,,,,-1,3.6783961299165235,1333,3.6783961299165235,1333,4.007222526346203,1701,4.007222526346203,1701,4.782776385234771,1839,4.782776385234771,1839,4.463043192523246,1334,4.463043192523246,1334,1.191871207640803,2394,1.191871207640803,2394
null,241,,,,-1,3.119551534110354,444,3.119551534110354,444,3.8577610522341717,976,3.8577610522341717,976,3.5926127139387027,1398,3.5926127139387027,1398,4.196489933890246,214,4.196489933890246,214,1.9583579160690958,978,1.9583579160690958,978
null,917,,,,-1,2.9633333276384866,687,2.9633333276384866,687,3.365997853782356,2072,3.365997853782356,2072,3.7064452720888688,2082,3.7064452720888688,2082,3.8585053561770297,1043,3.8585053561770297,1043,1.6390626433651274,2168,1.6390626433651274,2168
null,443,,,,-1,3.1695960701604573,387,3.1695960701604573,387,3.3245251962755633,677,3.3245251962755633,677,3.7198175214961045,235,3.7198175214961045,235,4.211489848452651,1713,4.211489848452651,1713,40.459142980332444,219,40.459142980332444,219
null,697,,,,-1,3.3946236071034885,862,3.3946236071034885,862,3.1908696464061066,2026,3.1908696464061066,2026,3.4401418069272567,862,3.4401418069272567,862,4.331414258838947,863,4.331414258838947,863,1.1728013636118961,164,1.1728013636118961,164
null,454,,,,-1,3.2736446007573567,2370,3.2736446007573567,2370,3.538976238770119,2370,3.538976238770119,2370,3.4900503918823613,2369,3.4900503918823613,2369,4.305049185416281,663,4.305049185416281,663,39428664.10592161,31,39428664.10592161,31
null,1109,,,,-1,3.0457374293388826,1938,3.0457374293388826,1938,3.181034290541262,104,3.181034290541262,104,3.8511238737974045,2299,3.8511238737974045,2299,4.801380546725503,2298,4.801380546725503,2298,0.9186167582513025,101,0.9186167582513025,101
null,791,,,,-1,3.291113027445212,1583,3.291113027445212,1583,3.271159303484851,1584,3.271159303484851,1584,3.628154649486363,399,3.628154649486363,399,4.232098439997175,1175,4.232098439997175,1175,1.8692394506357786,712,1.8692394506357786,712
null,759,,,,-1,3.030299700259652,1664,3.030299700259652,1664,3.9168522786091162,745,3.9168522786091162,745,4.500112997719448,1203,4.500112997719448,1203,5.147461931599745,579,5.147461931599745,579,1.8140618541344276,747,1.8140618541344276,747
null,697,,,,-1,3.3946236071034885,862,3.3946236071034885,862,3.1908696464061066,2026,3.1908696464061066,2026,3.4401418069272567,862,3.4401418069272567,862,4.331414258838947,863,4.331414258838947,863,1.1728013636118961,164,1.1728013636118961,164
null,130,,,,-1,2.8799357160729087,680,2.8799357160729087,680,2.622719821537615,409,2.622719821537615,409,4.047391715562915,2212,4.047391715562915,2212,4.729279635491046,869,4.729279635491046,869,1.6256739444085497,108,1.6256739444085497,108
null,1225,,,,-1,4.04640476605888,2168,4.04640476605888,2168,4.737662114944463,2152,4.737662114944463,2152,4.932780895287035,1924,4.932780895287035,1924,5.0369778875581215,2160,5.0369778875581215,2160,1.4380483503258366,1924,1.4380483503258366,1924
null,1236,,,,-1,3.278095979963839,1528,3.278095979963839,1528,3.869734521825443,309,3.869734521825443,309,4.766178085363069,1528,4.766178085363069,1528,5.538779174401836,334,5.538779174401836,334,0.9663135683152166,1528,0.9663135683152166,1528
null,1025,,,,-1,3.2371875136492494,1545,3.2371875136492494,1545,3.379152330872544,875,3.379152330872544,875,3.75542049240011,1222,3.75542049240011,1222,3.4725541282446986,1648,3.4725541282446986,1648,1.8265840024914939,2286,1.8265840024914939,2286
null,837,,,,-1,3.0177037730140666,215,3.0177037730140666,215,3.6403059164450697,2361,3.6403059164450697,2361,3.847570772613318,2361,3.847570772613318,2361,4.573166074287175,221,4.573166074287175,221,5.056066332175414,2358,5.056066332175414,2358
null,946,,,,-1,2.687004950347729,2302,2.687004950347729,2302,2.776812778682804,2302,2.776812778682804,2302,3.457647838433813,444,3.457647838433813,444,3.9915623957980966,749,3.9915623957980966,749,1.8449167626287855,466,1.8449167626287855,466
null,291,,,,-1,3.5421637887465596,2372,3.5421637887465596,2372,3.2852583075930024,2370,3.2852583075930024,2370,3.5421637887465596,2372,3.5421637887465596,2372,4.226337208769209,1798,4.226337208769209,1798,1.545608949066666,975,1.545608949066666,975
null,413,,,,-1,3.248725958894837,2040,3.248725958894837,2040,3.055698493784225,2040,3.055698493784225,2040,3.4976241189781434,1667,3.4976241189781434,1667,3.184787811183695,1659,3.184787811183695,1659,12.58184991833998,1383,12.58184991833998,1383
null,426,,,,-1,3.2555125298817824,972,3.2555125298817824,972,3.7870671598967314,0,3.7870671598967314,0,3.4435372524462,2039,3.4435372524462,2039,3.9617581252828136,986,3.9617581252828136,986,3.5747714071675474,703,3.5747714071675474,703
null,418,,,,-1,3.4693500498855308,1348,3.4693500498855308,1348,3.9327826247311206,728,3.9327826247311206,728,3.832989506071109,2273,3.832989506071109,2273,4.542240526407152,2294,4.542240526407152,2294,4.332246985570177,139,4.332246985570177,139
null,531,,,,-1,4.356842220592089,2006,4.356842220592089,2006,4.290085672322153,1680,4.290085672322153,1680,4.506700290186907,2006,4.506700290186907,2006,5.071260163871097,2006,5.071260163871097,2006,1.4407786992493044,2325,1.4407786992493044,2325
null,611,,,,-1,2.924127963228668,1945,2.924127963228668,1945,3.0033260820658785,1946,3.0033260820658785,1946,4.191112482401554,645,4.191112482401554,645,4.07013532058554,2284,4.07013532058554,2284,8.432268869453889,2028,8.432268869453889,2028
null,16,,,,-1,3.119674587927434,604,3.119674587927434,604,3.415779089898138,603,3.415779089898138,603,3.904083362504753,603,3.904083362504753,603,3.8945784394180483,603,3.8945784394180483,603,1.0964291455558872,2185,1.0964291455558872,2185
null,408,,,,-1,3.1763657425822687,2285,3.1763657425822687,2285,3.8994344752988477,0,3.8994344752988477,0,4.055057185756069,79,4.055057185756069,79,3.9116246330036835,1907,3.9116246330036835,1907,37506676.34599047,1421,37506676.34599047,1421
null,600,,,,-1,3.0662612939375147,713,3.0662612939375147,713,3.115961189365041,1965,3.115961189365041,1965,3.5122327913187084,675,3.5122327913187084,675,4.415618243100429,963,4.415618243100429,963,2.3112893369244647,675,2.3112893369244647,675
null,261,,,,-1,4.48868373879906,968,4.48868373879906,968,4.416724480918743,1185,4.416724480918743,1185,4.662156312196035,968,4.662156312196035,968,5.197679467313482,970,5.197679467313482,970,1.1989222327718567,1182,1.1989222327718567,1182
null,1202,,,,-1,3.3526594132387464,2042,3.3526594132387464,2042,3.477552155348402,2042,3.477552155348402,2042,4.158180977260901,2060,4.158180977260901,2060,4.794745788452805,2055,4.794745788452805,2055,0.6980944142448986,2060,0.6980944142448986,2060
null,274,,,,-1,4.4136708341741056,181,4.4136708341741056,181,4.449680500437723,182,4.449680500437723,182,4.70137319253626,2320,4.70137319253626,2320,5.1944931801754395,513,5.1944931801754395,513,1.550773920395624,2387,1.550773920395624,2387
null,1225,,,,-1,4.04640476605888,2168,4.04640476605888,2168,4.737662114944463,2152,4.737662114944463,2152,4.932780895287035,1924,4.932780895287035,1924,5.0369778875581215,2160,5.0369778875581215,2160,1.4380483503258366,1924,1.4380483503258366,1924
null,513,,,,-1,3.4198131636617703,975,3.4198131636617703,975,3.690416355631316,1516,3.690416355631316,1516,4.211270177964855,458,4.211270177964855,458,5.0570696518591145,457,5.0570696518591145,457,2.319365326940042,1368,2.319365326940042,1368
null,597,,,,-1,3.3103863358615895,2021,3.3103863358615895,2021,2.958674595290585,698,2.958674595290585,698,3.989946886595122,2378,3.989946886595122,2378,4.355600951101022,559,4.355600951101022,559,0.8526178236910233,696,0.8526178236910233,696
null,461,,,,-1,3.8795768589249686,2190,3.8795768589249686,2190,3.8492735172595323,2187,3.8492735172595323,2187,4.293187488398185,2190,4.293187488398185,2190,4.949133069115364,2192,4.949133069115364,2192,0.9933268216229263,614,0.9933268216229263,614
null,1148,,,,-1,3.2422694064674764,223,3.2422694064674764,223,3.0500257151829397,2190,3.0500257151829397,2190,4.040087802481573,1248,4.040087802481573,1248,4.972078609904808,1658,4.972078609904808,1658,1.7558998489950828,1462,1.7558998489950828,1462
null,1207,,,,-1,4.0336927227151,1561,4.0336927227151,1561,4.71081794261819,1394,4.71081794261819,1394,5.151170672632213,268,5.151170672632213,268,5.26516762064381,268,5.26516762064381,268,1.4411088450611622,1395,1.4411088450611622,1395
null,567,,,,-1,2.922861926560876,1123,2.922861926560876,1123,3.575144408912383,0,3.575144408912383,0,3.726995901548607,967,3.726995901548607,967,4.546862411038744,756,4.546862411038744,756,1.623384477948873,964,1.623384477948873,964
null,788,,,,-1,3.353429192131148,1196,3.353429192131148,1196,3.643222338707455,1198,3.643222338707455,1198,3.746210887962748,1197,3.746210887962748,1197,3.4013071729467117,1197,3.4013071729467117,1197,46067303.65923056,989,46067303.65923056,989
null,335,,,,-1,3.8542813389082005,1914,3.8542813389082005,1914,3.374721485844933,824,3.374721485844933,824,4.210974858426736,1826,4.210974858426736,1826,4.494970694050409,1914,4.494970694050409,1914,1.2255609396180727,1617,1.2255609396180727,1617
null,1108,,,,-1,3.5727889930231966,217,3.5727889930231966,217,4.061068175846145,217,4.061068175846145,217,4.776563013115141,216,4.776563013115141,216,5.422579529868458,217,5.422579529868458,217,1.5519245390448126,891,1.5519245390448126,891
null,268,,,,-1,3.1219305420619428,2299,3.1219305420619428,2299,3.1570289360196626,1412,3.1570289360196626,1412,3.7160162168330593,763,3.7160162168330593,763,4.405755984829545,1525,4.405755984829545,1525,46948400.367139354,2076,46948400.367139354,2076
null,146,,,,-1,3.512364122688111,2174,3.512364122688111,2174,3.7094450933908454,442,3.7094450933908454,442,3.605001094269116,2174,3.605001094269116,2174,4.196462958457291,1383,4.196462958457291,1383,2.680168526429257,2174,2.680168526429257,2174
null,342,,,,-1,3.169986335171175,1596,3.169986335171175,1596,3.5502061794970006,1596,3.5502061794970006,1596,4.718181896311495,2030,4.718181896311495,2030,4.21296818488161,1610,4.21296818488161,1610,0.5868806642954837,2030,0.5868806642954837,2030
null,56,,,,-1,3.2051587863367215,217,3.2051587863367215,217,2.908501844677951,739,2.908501844677951,739,4.131558112918599,2231,4.131558112918599,2231,3.995580855542906,205,3.995580855542906,205,16.87609286893218,737,16.87609286893218,737
null,205,,,,-1,2.778807892991871,1366,2.778807892991871,1366,3.11639772898437,523,3.11639772898437,523,4.234861697782916,1646,4.234861697782916,1646,4.278369166032492,242,4.278369166032492,242,0.952521477951893,1646,0.952521477951893,1646
null,1059,,,,-1,3.178940792646193,639,3.178940792646193,639,3.3473372452794363,1068,3.3473372452794363,1068,3.9365199473005728,1067,3.9365199473005728,1067,4.43869754128159,640,4.43869754128159,640,17.614568781627998,398,17.614568781627998,398
null,507,,,,-1,3.5429660637257445,1767,3.5429660637257445,1767,3.7243383878248237,1767,3.7243383878248237,1767,3.93910560019726,2374,3.93910560019726,2374,4.6036239571506306,2373,4.6036239571506306,2373,1.507423502278996,2232,1.507423502278996,2232
null,582,,,,-1,3.4299813869795157,2228,3.4299813869795157,2228,2.883571852491149,1519,2.883571852491149,1519,3.873903564127236,617,3.873903564127236,617,4.052042119575891,96,4.052042119575891,96,18.10936649456608,401,18.10936649456608,401
null,531,,,,-1,4.356842220592089,2006,4.356842220592089,2006,4.290085672322153,1680,4.290085672322153,1680,4.506700290186907,2006,4.506700290186907,2006,5.071260163871097,2006,5.071260163871097,2006,1.4407786992493044,2325,1.4407786992493044,2325
null,721,,,,-1,3.904866347877257,1788,3.904866347877257,1788,4.640940850891982,1789,4.640940850891982,1789,3.904866347877257,1788,3.904866347877257,1788,4.829777516927956,1788,4.829777516927956,1788,0.9634360292271852,1983,0.9634360292271852,1983
null,530,,,,-1,3.738572265737115,149,3.738572265737115,149,3.522029611951691,1221,3.522029611951691,1221,3.91881279871075,149,3.91881279871075,149,5.469329579415983,139,5.469329579415983,139,14.013730420479149,541,14.013730420479149,541
null,381,,,,-1,3.6688413445302324,2207,3.6688413445302324,2207,3.334647023317739,2245,3.334647023317739,2245,3.909826017145043,464,3.909826017145043,464,4.220583025180029,546,4.220583025180029,546,1.4032038874749428,617,1.4032038874749428,617
null,50,,,,-1,4.42098773999585,2175,4.42098773999585,2175,5.098605452081789,2176,5.098605452081789,2176,4.488982871900714,2174,4.488982871900714,2174,6.001374339929192,2174,6.001374339929192,2174,1.265042667582962,1467,1.265042667582962,1467
null,576,,,,-1,2.7511458882808038,548,2.7511458882808038,548,3.177669143000552,49,3.177669143000552,49,4.097770259568951,2347,4.097770259568951,2347,4.524576667815113,2245,4.524576667815113,2245,1.6082518117845548,592,1.6082518117845548,592
null,233,,,,-1,3.17376278333818,2154,3.17376278333818,2154,3.414153588172881,229,3.414153588172881,229,3.766949899078669,1038,3.766949899078669,1038,4.6427730497725115,1078,4.6427730497725115,1078,1.2155354970564696,1717,1.2155354970564696,1717
null,199,,,,-1,3.013620825157359,1596,3.013620825157359,1596,3.5709614485755257,973,3.5709614485755257,973,3.92334903720817,1670,3.92334903720817,1670,4.691298858842969,945,4.691298858842969,945,1.8096276238118691,947,1.8096276238118691,947
null,413,,,,-1,3.248725958894837,2040,3.248725958894837,2040,3.055698493784225,2040,3.055698493784225,2040,3.4976241189781434,1667,3.4976241189781434,1667,3.184787811183695,1659,3.184787811183695,1659,12.58184991833998,1383,12.58184991833998,1383
null,1274,,,,-1,3.0588546099891087,942,3.0588546099891087,942,3.589211188498747,945,3.589211188498747,945,3.4147257926064634,962,3.4147257926064634,962,4.445327181228117,931,4.445327181228117,931,2.4161527415963344,316,2.4161527415963344,316
null,751,,,,-1,3.527307738319947,926,3.527307738319947,926,3.101966502011306,1188,3.101966502011306,1188,4.316797360967355,866,4.316797360967355,866,4.754016970122354,1190,4.754016970122354,1190,1.5932069055300244,2308,1.5932069055300244,2308
null,720,,,,-1,2.6810867116226587,1520,2.6810867116226587,1520,3.7737286493181426,1844,3.7737286493181426,1844,3.471804305700603,2244,3.471804305700603,2244,4.078725526865085,2251,4.078725526865085,2251,42.58523531900932,1994,42.58523531900932,1994
null,231,,,,-1,3.036588640214943,1613,3.036588640214943,1613,3.4411919619895186,729,3.4411919619895186,729,4.391600627639555,1367,4.391600627639555,1367,4.733984543183335,1624,4.733984543183335,1624,14.39554009854423,173,14.39554009854423,173
null,146,,,,-1,3.512364122688111,2174,3.512364122688111,2174,3.7094450933908454,442,3.7094450933908454,442,3.605001094269116,2174,3.605001094269116,2174,4.196462958457291,1383,4.196462958457291,1383,2.680168526429257,2174,2.680168526429257,2174
null,41,,,,-1,3.424482804480485,979,3.424482804480485,979,3.365457431174803,983,3.365457431174803,983,3.8134977090492996,731,3.8134977090492996,731,6.235227055494005,978,6.235227055494005,978,8.311401332725117,1486,8.311401332725117,1486
null,1089,,,,-1,4.302464028132942,1408,4.302464028132942,1408,4.997783199349021,1409,4.997783199349021,1409,5.187194783422906,1409,5.187194783422906,1409,6.344169095619604,1409,6.344169095619604,1409,1.7595678354579884,593,1.7595678354579884,593
null,1066,,,,-1,4.503162954108611,1381,4.503162954108611,1381,4.644492887303335,2371,4.644492887303335,2371,4.925757769306647,1039,4.925757769306647,1039,5.650104583907173,1382,5.650104583907173,1382,1.3700072946086606,1705,1.3700072946086606,1705
null,572,,,,-1,3.0951842822826303,2127,3.0951842822826303,2127,4.554228424592239,2125,4.554228424592239,2125,3.7080377357554664,401,3.7080377357554664,401,3.955181223527069,2128,3.955181223527069,2128,42205732.55898587,740,42205732.55898587,740
null,896,,,,-1,3.2057004623145398,1254,3.2057004623145398,1254,3.4349492764289806,700,3.4349492764289806,700,3.781357365157306,918,3.781357365157306,918,4.383446524624037,1352,4.383446524624037,1352,0.9693011518485877,918,0.9693011518485877,918
null,819,,,,-1,3.275994026335963,415,3.275994026335963,415,4.025230809534798,342,4.025230809534798,342,3.71317302866422,225,3.71317302866422,225,4.175488977217329,1940,4.175488977217329,1940,1.164634066772903,628,1.164634066772903,628
null,587,,,,-1,3.432894450799268,1500,3.432894450799268,1500,3.37873127981083,1502,3.37873127981083,1502,3.940210495565411,1501,3.940210495565411,1501,4.499028271004067,1511,4.499028271004067,1511,1.6829329316457058,760,1.6829329316457058,760
null,227,,,,-1,3.066437723431811,820,3.066437723431811,820,2.876634282594446,1319,2.876634282594446,1319,3.4117118067266636,871,3.4117118067266636,871,4.901563086236744,1917,4.901563086236744,1917,0.5494851284867691,873,0.5494851284867691,873
null,13,,,,-1,3.2788186592134014,1303,3.2788186592134014,1303,3.978869874595951,975,3.978869874595951,975,3.5105663766195128,2331,3.5105663766195128,2331,5.352150160720027,1315,5.352150160720027,1315,1.0973106136020023,2181,1.0973106136020023,2181
null,531,,,,-1,4.356842220592089,2006,4.356842220592089,2006,4.290085672322153,1680,4.290085672322153,1680,4.506700290186907,2006,4.506700290186907,2006,5.071260163871097,2006,5.071260163871097,2006,1.4407786992493044,2325,1.4407786992493044,2325
null,314,,,,-1,3.363053563874475,969,3.363053563874475,969,4.117235805227044,2073,4.117235805227044,2073,4.018908186472586,1875,4.018908186472586,1875,4.840261738673619,1874,4.840261738673619,1874,1.9695231359357228,1635,1.9695231359357228,1635
null,664,,,,-1,2.7766408364811364,1594,2.7766408364811364,1594,3.1678296010271945,2011,3.1678296010271945,2011,4.151822124954489,1152,4.151822124954489,1152,4.321579717656706,886,4.321579717656706,886,0.9806608098169832,2304,0.9806608098169832,2304
null,287,,,,-1,5.068793601922025,970,5.068793601922025,970,4.436699187963747,971,4.436699187963747,971,5.068793601922025,970,5.068793601922025,970,6.888489698063858,970,6.888489698063858,970,31622115.703026365,87,31622115.703026365,87
null,663,,,,-1,3.121875714848037,907,3.121875714848037,907,3.4876372397765665,961,3.4876372397765665,961,3.3756364055328665,1627,3.3756364055328665,1627,4.167529758992015,1627,4.167529758992015,1627,1.106202248700585,961,1.106202248700585,961
null,699,,,,-1,3.4173985737803596,1571,3.4173985737803596,1571,3.3010146516008367,1571,3.3010146516008367,1571,4.025525191946744,1571,4.025525191946744,1571,5.0409287336950195,685,5.0409287336950195,685,1.8040040450175543,2178,1.8040040450175543,2178
null,1041,,,,-1,2.999988598230896,1207,2.999988598230896,1207,3.0782766505071377,434,3.0782766505071377,434,4.075038008871775,504,4.075038008871775,504,5.217726201181263,251,5.217726201181263,251,0.9200654200039314,504,0.9200654200039314,504
null,1138,,,,-1,2.831988165843315,2265,2.831988165843315,2265,2.9304536751932133,326,2.9304536751932133,326,3.9289272131074653,846,3.9289272131074653,846,6.393862086185236,2268,6.393862086185236,2268,1.6575549239266862,449,1.6575549239266862,449
null,661,,,,-1,2.9111842103245413,1650,2.9111842103245413,1650,3.4135308472447448,2077,3.4135308472447448,2077,3.2502375450743317,1792,3.2502375450743317,1792,4.084144572475233,1639,4.084144572475233,1639,19.87883840375154,809,19.87883840375154,809
null,12,,,,-1,2.779858344782114,1286,2.779858344782114,1286,3.051848959207535,1191,3.051848959207535,1191,4.3514986433655665,2389,4.3514986433655665,2389,4.505296388244276,347,4.505296388244276,347,1.2831122379931592,2389,1.2831122379931592,2389
null,418,,,,-1,3.4693500498855308,1348,3.4693500498855308,1348,3.9327826247311206,728,3.9327826247311206,728,3.832989506071109,2273,3.832989506071109,2273,4.542240526407152,2294,4.542240526407152,2294,4.332246985570177,139,4.332246985570177,139
null,313,,,,-1,4.095617166966954,989,4.095617166966954,989,2.691975656679385,903,2.691975656679385,903,4.320387595960053,716,4.320387595960053,716,6.372813054624436,999,6.372813054624436,999,0.9300259198257087,905,0.9300259198257087,905
null,372,,,,-1,3.4373243342059703,1020,3.4373243342059703,1020,4.3530227423385,1186,4.3530227423385,1186,4.980448198283323,2255,4.980448198283323,2255,4.641687844572986,243,4.641687844572986,243,1.242372470789465,2255,1.242372470789465,2255
null,934,,,,-1,2.949542149346206,2149,2.949542149346206,2149,4.172600730459196,705,4.172600730459196,705,3.788703898705288,637,3.788703898705288,637,4.9755724878007355,655,4.9755724878007355,655,0.9405751425051742,707,0.9405751425051742,707
null,425,,,,-1,4.202959039224951,616,4.202959039224951,616,3.7589478038623296,617,3.7589478038623296,617,4.426080257925382,616,4.426080257925382,616,5.5934155575165425,616,5.5934155575165425,616,1.0278752526258417,615,1.0278752526258417,615
null,735,,,,-1,2.569430210506106,627,2.569430210506106,627,2.677111871066183,1125,2.677111871066183,1125,3.7142459060738147,446,3.7142459060738147,446,3.9967687094454782,445,3.9967687094454782,445,49.36168512024683,265,49.36168512024683,265
null,630,,,,-1,3.118814325093681,963,3.118814325093681,963,3.6985634786782806,964,3.6985634786782806,964,3.581352150930254,1606,3.581352150930254,1606,4.039965646941085,1171,4.039965646941085,1171,1.093392338326081,1009,1.093392338326081,1009
null,1176,,,,-1,2.8073682344600916,697,2.8073682344600916,697,3.097712507819757,1634,3.097712507819757,1634,3.8919671990984486,77,3.8919671990984486,77,4.518734994562257,698,4.518734994562257,698,1.8123537526631026,77,1.8123537526631026,77
null,368,,,,-1,2.8249583398372957,883,2.8249583398372957,883,3.532196148955435,881,3.532196148955435,881,3.9733285003766836,881,3.9733285003766836,881,4.704996167361357,879,4.704996167361357,879,1.1758027055739133,1612,1.1758027055739133,1612
null,756,,,,-1,3.691319378320097,1678,3.691319378320097,1678,4.047062005664233,1526,4.047062005664233,1526,4.040541483785021,1152,4.040541483785021,1152,4.5561752984093395,1678,4.5561752984093395,1678,2.21796789068144,1724,2.21796789068144,1724
null,48,,,,-1,3.2977706967539944,849,3.2977706967539944,849,3.5607840715027343,2082,3.5607840715027343,2082,3.700533887512781,766,3.700533887512781,766,4.414924379322108,975,4.414924379322108,975,14.059776257939593,635,14.059776257939593,635
null,423,,,,-1,3.181742947985517,2258,3.181742947985517,2258,3.3613690769784115,728,3.3613690769784115,728,3.7863049835098903,1059,3.7863049835098903,1059,4.739485745502618,1029,4.739485745502618,1029,8.806372678985978,2042,8.806372678985978,2042
null,276,,,,-1,3.156973445322946,971,3.156973445322946,971,4.059433613486055,971,4.059433613486055,971,4.092559325063235,970,4.092559325063235,970,4.039572882535262,438,4.039572882535262,438,20.1233876348962,1382,20.1233876348962,1382
null,190,,,,-1,4.144805267512911,971,4.144805267512911,971,3.959468411907963,1641,3.959468411907963,1641,4.144805267512911,971,4.144805267512911,971,5.368638928803901,971,5.368638928803901,971,9.639422661841042,2075,9.639422661841042,2075
null,759,,,,-1,3.030299700259652,1664,3.030299700259652,1664,3.9168522786091162,745,3.9168522786091162,745,4.500112997719448,1203,4.500112997719448,1203,5.147461931599745,579,5.147461931599745,579,1.8140618541344276,747,1.8140618541344276,747
null,1119,,,,-1,2.7100627853852655,1759,2.7100627853852655,1759,2.660014826272467,1966,2.660014826272467,1966,3.8307308103679483,2017,3.8307308103679483,2017,4.41184594093955,928,4.41184594093955,928,1.840430878539653,2017,1.840430878539653,2017
null,378,,,,-1,2.683390087697703,1301,2.683390087697703,1301,3.372254712843146,1120,3.372254712843146,1120,5.2281541546725165,504,5.2281541546725165,504,4.120498064097957,1302,4.120498064097957,1302,2.7085564089501197,504,2.7085564089501197,504
